"antiguedad_deuda","deuda_total","mujer","edad","region_bogota","propuesta_cuotas","propuesta_descuento","estrategia_agresiva","origen_deudor","estado_civil","tiene_propiedades","producto_origen_deuda","beneficiario_subsidios","helado_favorito","mes","ingreso","con_acuerdo"
193,77660967.9949936,0,29.8150746765582,0,10,0.50912419706583,0,"Colombia","union libre",0,"otro",0,"otro",2,3398154.97299904,0
1240,22273234.0233168,1,32.3371103632496,1,5,0.48719897554256,0,"Colombia","soltero/a",0,"libre inversion",0,"fresa",9,4186892.81705314,0
1082,50386508.1611322,0,27.1618969712649,1,11,0.217130019050091,0,"Colombia","union libre",0,"credito vehiculo",0,"chocolate",2,5658203.10876713,0
628,76582127.6242146,0,32.8199148323711,0,7,0.42705496083945,0,"Colombia","union libre",0,"credito vehiculo",0,"No le gusta el helado",3,4244667.64470438,0
290,32053599.4355567,0,18,1,12,0.515338836656883,1,"Colombia","soltero/a",0,"tarjeta credito",0,"No le gusta el helado",6,4844314.12442733,1
238,87838308.8358678,0,22.9541911756338,0,7,0.343274425389245,0,"Colombia","union libre",0,"libre inversion",0,"ron con pasas",3,4059651.8166855,0
1141,78364032.7372821,0,40.1916385824903,0,7,0.248854769580066,0,"Colombia","union libre",1,"libre inversion",1,"fresa",7,4579317.90198888,0
1150,68092452.9405311,0,37.0529267822715,0,6,0.555726307025179,0,"Colombia","soltero/a",0,"tarjeta credito",0,"No le gusta el helado",11,3878129.19769311,0
946,20829301.7243966,1,46.0837009914685,0,3,0.343692153180018,0,"Colombia","soltero/a",0,"credito vehiculo",0,"otro",1,2987290.3264832,0
335,69490647.0709713,0,32.1565070882786,1,3,0.387300767144188,0,"Colombia","casado/a",0,"credito vehiculo",0,"No le gusta el helado",1,5284848.47299549,0
580,78836980.3624693,1,31.731410888348,0,12,0.497452857624739,1,"Colombia","soltero/a",1,"tarjeta credito",0,"chocolate",4,2567262.11636646,0
1036,4801965.93005676,0,31.420070198159,1,9,0.207841596286744,1,"Colombia","soltero/a",0,"otro",0,"otro",9,4848525.21126032,1
1242,18698679.0021881,1,26.8539805202269,1,3,0.516430816054344,1,"Colombia","soltero/a",1,"libre inversion",0,"fresa",2,3613598.3036462,0
995,76968444.1222809,1,37.1174886217648,0,10,0.189895558543503,0,"Colombia","soltero/a",0,"credito vehiculo",0,"No le gusta el helado",5,3129864.37130504,0
463,59015842.8371418,1,24.9795253550521,1,2,0.0404798508156091,0,"Colombia","soltero/a",0,"libre inversion",0,"No le gusta el helado",9,4384698.02429118,0
934,78357482.9142541,1,39.2125429067387,0,9,0.261156945303082,1,"Colombia","soltero/a",0,"tarjeta credito",0,"chocolate",1,3109285.56783745,0
508,73395019.9433137,0,33.489513397927,0,6,0.1558857078664,1,"Colombia","casado/a",0,"credito vehiculo",0,"No le gusta el helado",4,4386024.06633836,0
1300,33104984.5369533,1,41.5852384536165,1,8,0.255025391466916,1,"Colombia","soltero/a",0,"credito vehiculo",0,"otro",8,4640107.43119715,0
365,8998819.88042034,0,45.607544200191,0,10,0.554081267025322,1,"Colombia","soltero/a",0,"libre inversion",0,"fresa",6,3839526.01592439,1
669,52101786.3800051,0,31.4621575612716,1,11,0.343175133364275,1,"Colombia","casado/a",0,"otro",0,"otro",4,5672724.44377925,0
475,59236479.849508,0,31.3473975467707,1,4,0.209535865718499,0,"Colombia","union libre",0,"credito vehiculo",0,"No le gusta el helado",12,5494445.16872641,0
290,74158445.5719916,1,34.6045355903954,0,10,0.477387489052489,0,"Colombia","union libre",0,"otro",0,"No le gusta el helado",5,1919895.86158832,0
1148,41491778.3909943,0,29.4019719049456,1,2,0.283060626173392,1,"Colombia","casado/a",0,"tarjeta credito",0,"ron con pasas",1,6229786.88746471,0
795,88603704.8446247,0,48.6219646525194,0,9,0.392017750488594,1,"Colombia","union libre",0,"credito vehiculo",0,"chocolate",4,4931605.77140743,0
961,67760495.4905575,1,34.4587875855847,1,5,0.283457665750757,0,"Colombia","casado/a",0,"otro",0,"No le gusta el helado",10,3484215.86493281,0
658,12799811.7146082,1,42.3850348899718,1,11,0.46195227750577,1,"Colombia","casado/a",0,"otro",1,"chocolate",3,5095651.39712171,1
1166,20071959.9813223,1,38.2161915844667,0,11,0.27608037837781,1,"Colombia","union libre",0,"tarjeta credito",0,"otro",8,3228646.32198589,1
1043,76490616.8087153,1,47.0333494339707,1,6,0.235887261014432,1,"Colombia","casado/a",1,"libre inversion",0,"No le gusta el helado",11,4616988.26749811,0
587,42361899.6238103,1,33.2232725690803,0,12,0.378567020455375,1,"Colombia","soltero/a",0,"otro",0,"fresa",11,2371324.52557379,0
1290,82494910.1143051,1,18,0,2,0.285266547370702,0,"Colombia","union libre",0,"credito vehiculo",0,"otro",5,1765575.331834,0
937,82565294.4847243,0,40.1780340031276,0,9,0.0555834862869233,0,"Colombia","casado/a",0,"credito vehiculo",0,"fresa",2,4329694.67259128,0
221,73949043.4187232,0,26.2140584939497,0,7,0.481308276113123,1,"Colombia","union libre",0,"credito vehiculo",0,"No le gusta el helado",12,4917020.07250619,0
878,51410893.1430615,1,39.2278277195483,1,3,0.469386882847175,0,"Colombia","casado/a",0,"otro",0,"ron con pasas",9,3641002.0598022,0
666,55739015.0672989,1,26.7219151394694,0,7,0.0680877385195345,0,"Colombia","casado/a",0,"credito vehiculo",1,"No le gusta el helado",1,1323739.56305028,0
270,71716705.8306746,0,34.1969887834101,0,4,0.129367529600859,1,"Colombia","union libre",0,"libre inversion",0,"otro",10,4462421.47734707,0
798,40076962.4719396,1,30.2911981013858,0,8,0.512942610494792,0,"Colombia","union libre",0,"libre inversion",0,"ron con pasas",5,1732077.01143614,0
1306,37661524.2551314,1,32.911043605639,0,10,0.16717786914669,0,"Colombia","soltero/a",0,"tarjeta credito",0,"chocolate",2,2083731.38109152,0
1009,51284738.9050294,1,29.4343223251392,0,8,0.594725951878354,1,"Colombia","soltero/a",0,"credito vehiculo",0,"chocolate",1,2047170.3946731,0
828,14411821.8322517,0,26.6376554369312,0,3,0.175629945890978,0,"Colombia","union libre",0,"credito vehiculo",0,"No le gusta el helado",3,2739411.72046456,0
464,72844761.3294236,1,36.6694634157131,0,9,0.206692285928875,0,"Colombia","soltero/a",0,"libre inversion",0,"No le gusta el helado",8,2682422.35169514,0
1090,45061645.7414115,0,24.6595263460072,1,5,0.466267709853128,0,"Colombia","soltero/a",0,"otro",0,"chocolate",7,5325780.93951539,0
943,13419368.2100158,1,32.5771356524355,1,10,0.503584517491981,0,"Colombia","union libre",0,"tarjeta credito",0,"fresa",11,4730407.40151469,0
1151,10726774.7712554,0,32.4470584490733,1,10,0.315316850692034,0,"Colombia","casado/a",0,"libre inversion",0,"ron con pasas",3,5175239.92712946,0
939,10771483.7491047,1,29.5717257447504,0,6,0.499407662032172,0,"Colombia","casado/a",0,"credito vehiculo",0,"ron con pasas",8,2485862.70889436,0
741,1320042.29770973,1,49.8142071165885,1,6,0.330600758828223,0,"Colombia","casado/a",0,"libre inversion",0,"chocolate",1,4694510.18572279,0
759,22141828.0523038,1,19.1100949369374,0,10,0.323823565710336,0,"Colombia","soltero/a",0,"credito vehiculo",0,"fresa",9,1224577.68954478,0
624,79203118.5338041,0,35.2650681811422,0,6,0.436565939197317,0,"Colombia","soltero/a",1,"otro",0,"No le gusta el helado",9,3745410.94221578,0
707,7780182.37072974,1,24.7225298987722,0,4,0.154145801626146,1,"Colombia","soltero/a",0,"tarjeta credito",0,"ron con pasas",5,2466539.71734563,0
1133,13243785.7077224,1,23.6010669425291,0,1,0.392131600901484,0,"Colombia","casado/a",0,"tarjeta credito",0,"fresa",8,1688018.55825839,0
1267,5134439.62458987,0,34.6114885753257,0,12,0.0519589286763221,0,"Colombia","casado/a",0,"libre inversion",0,"otro",4,3020310.00442986,0
353,3922171.62055895,1,53.5979244834085,0,12,0.177542769955471,0,"Colombia","union libre",0,"otro",0,"chocolate",1,3237240.38253978,0
1057,82523531.5341968,0,47.0878142619679,1,1,0.404839750751853,0,"Colombia","union libre",0,"otro",0,"otro",9,6147028.93595478,0
1322,75761855.098838,0,36.5575996825502,1,9,0.366770184366032,0,"Colombia","union libre",0,"tarjeta credito",0,"ron con pasas",8,4298956.33819703,0
1321,16837443.2089739,0,29.4500708737618,0,6,0.302586941001937,0,"Colombia","casado/a",0,"credito vehiculo",0,"otro",8,3520948.74348956,0
590,45028373.9092061,0,52.3617541868859,0,6,0.299319336097687,0,"Colombia","soltero/a",0,"tarjeta credito",0,"No le gusta el helado",2,4373664.62725388,0
641,28250004.7620619,1,33.0068248438568,1,5,0.0918219141662121,1,"Colombia","soltero/a",0,"credito vehiculo",0,"chocolate",7,2917586.22163739,0
1293,25346987.3024616,0,27.4228894840165,1,10,0.349006806313992,1,"Colombia","soltero/a",0,"libre inversion",0,"chocolate",3,4735390.0632648,0
305,12326527.5191283,1,23.4615024030637,1,5,0.0318334881216288,0,"Colombia","union libre",0,"otro",0,"ron con pasas",10,3515787.33810061,0
1274,39157928.4725944,0,30.0357621015367,0,3,0.0501269183121622,1,"Colombia","union libre",0,"otro",0,"ron con pasas",4,4080331.93566802,0
585,62908696.2675909,0,49.1788084941875,0,2,0.116699202172458,1,"Colombia","casado/a",0,"libre inversion",0,"ron con pasas",3,3896589.58650663,0
804,30753910.0156166,1,44.2288185247282,0,7,0.303932829061523,0,"Colombia","union libre",1,"libre inversion",0,"fresa",12,2750430.49102134,0
810,63381057.2182294,0,39.738990793259,1,1,0.484019544767216,1,"Colombia","soltero/a",0,"credito vehiculo",0,"otro",4,5757615.63065601,0
1016,75791660.904279,0,21.0869210413886,0,11,0.325448330445215,0,"Colombia","soltero/a",0,"libre inversion",0,"No le gusta el helado",2,3438708.21410877,0
655,79542511.7932493,1,32.691926748127,0,11,0.0938697699923068,0,"Colombia","union libre",0,"otro",0,"ron con pasas",8,2803437.86510792,0
359,69203111.0909767,0,44.2802877082274,0,8,0.353088784776628,1,"Colombia","union libre",0,"libre inversion",0,"chocolate",8,3098131.86514324,0
578,29592661.6201876,1,32.3330972881892,0,7,0.267606133315712,0,"Colombia","union libre",0,"tarjeta credito",0,"otro",12,2647548.69772185,0
913,4652625.39277319,1,29.2027968737778,1,7,0.22947694757022,1,"Colombia","soltero/a",1,"otro",0,"chocolate",5,3875462.14194498,1
247,80440454.0749965,1,35.4426858351394,0,8,0.430278069153428,1,"Colombia","casado/a",0,"otro",0,"ron con pasas",4,2307751.62513484,0
1176,57755168.4364211,1,28.9709800233635,1,2,0.481091176439077,1,"Colombia","casado/a",0,"libre inversion",0,"ron con pasas",11,4186865.86391144,0
429,50305336.654745,1,31.9849793280562,0,10,0.00494776424020529,0,"Colombia","casado/a",0,"otro",0,"chocolate",11,2715061.34682678,0
811,69179998.3749865,1,55.3577834052669,1,5,0.559409878402948,0,"Colombia","casado/a",0,"tarjeta credito",0,"otro",7,5156627.19471819,0
340,9530341.33734182,0,39.6835844629926,0,2,0.366568135097623,1,"Colombia","union libre",0,"otro",0,"chocolate",11,4052119.5930458,0
560,67548269.0428616,0,45.6146801088763,1,7,0.154093574825674,1,"Colombia","soltero/a",0,"libre inversion",0,"otro",4,5243520.75170407,0
907,78881922.7031898,1,35.420496295789,0,3,0.309886961756274,1,"Colombia","casado/a",0,"libre inversion",0,"fresa",8,2713002.08694247,0
479,1583271.8615653,0,31.1278350702013,0,12,0.0543781339656562,1,"Colombia","casado/a",0,"libre inversion",0,"chocolate",9,2982570.89676467,1
923,84201103.4039548,0,40.5920599172328,0,3,0.019267132692039,0,"Colombia","union libre",0,"libre inversion",0,"otro",8,4203017.1726257,0
748,37160640.1339173,0,22.3735269947263,0,6,0.476519947126508,1,"Colombia","soltero/a",0,"credito vehiculo",0,"otro",3,3839790.02965464,0
1278,71178818.0213654,1,47.4880686660867,0,6,0.128075309330598,0,"Colombia","union libre",0,"libre inversion",0,"ron con pasas",3,3398034.58174813,0
1183,87872971.3439941,1,33.1150300881145,0,10,0.187548916367814,0,"Colombia","soltero/a",0,"otro",0,"No le gusta el helado",11,2424593.7907276,0
614,30606166.8387847,0,18,1,11,0.186119419103488,0,"Colombia","casado/a",0,"libre inversion",0,"No le gusta el helado",7,4600639.97320085,0
548,71040840.5485796,0,27.6126879135189,0,8,0.360898889601231,0,"Colombia","union libre",0,"libre inversion",0,"fresa",10,2008836.97738841,0
1149,8862057.62056634,0,31.4819217830546,1,9,0.147836468741298,0,"Colombia","soltero/a",0,"credito vehiculo",1,"chocolate",6,5427518.21536828,0
709,4793661.26968525,0,51.9083552521238,0,6,0.327844326524064,0,"Colombia","union libre",0,"otro",0,"fresa",2,3548794.97423094,0
550,46780596.0699683,0,34.3285869761584,1,7,0.174129159841686,1,"Colombia","casado/a",0,"libre inversion",0,"chocolate",8,6149187.07032844,0
294,5184759.0823425,1,22.3874539519737,0,4,0.271464002737775,0,"Colombia","soltero/a",0,"libre inversion",0,"fresa",9,1972269.14158057,0
256,8847374.96974412,1,32.5615960638314,0,10,0.275497463392094,1,"Colombia","soltero/a",0,"tarjeta credito",0,"fresa",4,3626416.12366872,1
987,62229803.9688729,0,27.3412979633569,1,5,0.408048876794055,0,"Colombia","casado/a",1,"credito vehiculo",0,"No le gusta el helado",1,4774489.31626905,0
962,4004113.35511599,0,21.620854544634,0,11,0.477167829265818,1,"Colombia","soltero/a",0,"tarjeta credito",0,"fresa",1,4292841.15631886,1
1238,39294163.3684561,1,29.3193230820496,0,2,0.0452249736059457,0,"Colombia","casado/a",0,"credito vehiculo",0,"chocolate",12,1391592.0336838,0
533,68553099.9629293,0,19.2226016303348,1,7,0.269453600049019,1,"Colombia","casado/a",0,"credito vehiculo",0,"fresa",9,3589958.52816197,0
1271,75013108.6565321,0,57.8133448032373,0,9,0.42137690638192,1,"Colombia","casado/a",0,"libre inversion",0,"otro",7,3413522.14608,0
416,34977410.2551397,1,37.3650972524915,0,2,0.166905225394294,0,"Colombia","union libre",0,"otro",0,"ron con pasas",11,2627037.94726316,0
1107,55745934.3625233,1,40.313091741799,1,12,0.116488429997116,1,"Colombia","union libre",0,"credito vehiculo",0,"fresa",6,4535399.4076465,0
443,31638310.55013,0,25.2128237322747,0,9,0.448796015884727,0,"Colombia","soltero/a",0,"libre inversion",0,"fresa",10,3424446.41965061,0
216,48326038.7699353,0,46.0131721131137,0,6,0.0639180868864059,0,"Colombia","casado/a",0,"credito vehiculo",1,"ron con pasas",3,4778595.83863989,0
1189,24066811.4289874,0,39.4380920238083,0,1,0.50555236665532,1,"Colombia","soltero/a",0,"libre inversion",0,"otro",8,3703941.33976159,0
982,51941881.448077,1,27.0216747464607,1,1,0.444463892653584,0,"Colombia","casado/a",1,"credito vehiculo",0,"fresa",1,3658408.51791566,0
1282,81610939.0471363,1,34.084228170674,1,9,0.266075703967363,1,"Colombia","casado/a",0,"otro",0,"fresa",6,4560856.21187706,0
971,51332549.3748067,0,31.6031321790982,0,2,0.220283980155364,1,"Colombia","union libre",0,"otro",0,"chocolate",9,4323066.7556479,0
1166,5932975.46377871,0,45.9369615831864,1,9,0.483770747529343,0,"Colombia","casado/a",0,"credito vehiculo",0,"chocolate",5,5317372.50453261,0
603,9998334.71586462,0,33.6089826527973,0,3,0.250943443598226,1,"Colombia","soltero/a",0,"libre inversion",1,"otro",2,3839403.59753407,0
639,30155259.3607223,1,44.2244536137131,1,2,0.294757219590247,0,"Colombia","casado/a",0,"tarjeta credito",0,"chocolate",1,3910763.96056109,0
844,89162505.1951502,1,41.2035715348338,1,11,0.330964865349233,1,"Colombia","soltero/a",1,"libre inversion",0,"No le gusta el helado",11,5215132.6357622,0
291,64549951.7380726,1,32.4570074513166,1,11,0.237365036085248,1,"Colombia","soltero/a",1,"credito vehiculo",0,"No le gusta el helado",7,4110311.20292629,0
407,7936599.78385549,0,34.5756917820811,0,1,0.564062841050327,1,"Colombia","soltero/a",1,"otro",0,"chocolate",11,3465548.66255199,0
868,55626685.6448958,1,27.6695124021937,0,6,0.108323378674686,1,"Colombia","union libre",0,"otro",0,"chocolate",8,2332739.46955364,0
1059,44847120.247269,1,30.7670161589197,0,4,0.471632176218554,1,"Colombia","union libre",0,"credito vehiculo",0,"otro",9,2843761.02403296,0
1195,24876601.0469059,0,23.1346951548508,1,4,0.0769590927287936,0,"Colombia","union libre",0,"libre inversion",0,"No le gusta el helado",9,4934396.58207657,0
615,27016177.8790411,1,31.3927937225814,1,12,0.0766149141825736,0,"Colombia","soltero/a",0,"credito vehiculo",0,"fresa",8,2931321.52585756,0
1115,43247296.5507768,1,31.8984576910949,0,4,0.466639401158318,1,"Colombia","union libre",1,"tarjeta credito",0,"fresa",6,2492418.54113828,0
248,86799398.4725559,0,33.1463140650017,1,8,0.252090218150988,1,"Colombia","casado/a",0,"tarjeta credito",0,"ron con pasas",1,5446134.59859326,0
909,38645620.2959642,0,56.244490197145,0,4,0.429541159886867,0,"Colombia","casado/a",0,"otro",0,"ron con pasas",12,4566912.56194033,0
597,76109051.2335068,0,36.2339780635936,0,8,0.0919824664480984,1,"Colombia","casado/a",0,"tarjeta credito",1,"chocolate",11,4423253.26850511,0
868,85886017.0036554,0,22.4386707324098,0,1,0.0529419776983559,1,"Colombia","casado/a",0,"tarjeta credito",0,"No le gusta el helado",4,3482919.97179252,0
1249,26424791.0558246,1,42.898569637772,1,12,0.123016163008288,0,"Colombia","union libre",0,"credito vehiculo",0,"fresa",12,4042651.64994764,0
413,49089681.352023,1,32.5518244302529,0,11,0.012710455711931,1,"Colombia","union libre",0,"otro",1,"chocolate",3,2847769.38682847,0
612,52700808.1252221,1,46.9796658769646,0,4,0.357240895461291,1,"Colombia","union libre",0,"tarjeta credito",0,"chocolate",2,2409441.77332475,0
966,23735162.2943301,1,35.4570280103711,0,6,0.433539060456678,1,"Colombia","union libre",0,"otro",0,"otro",1,2559133.70706974,0
1079,79137281.5757291,0,48.657526116005,1,2,0.323341978574172,1,"Colombia","union libre",0,"tarjeta credito",1,"ron con pasas",11,6041259.73112995,0
791,79513142.7367218,0,34.8535694494649,0,4,0.0472905462607741,1,"Colombia","soltero/a",0,"libre inversion",0,"otro",10,5041919.64217117,0
1149,88871520.4069158,1,30.3875680702437,0,9,0.057675479259342,1,"Colombia","soltero/a",0,"libre inversion",0,"otro",12,2869647.88608725,0
797,9954422.29185719,0,51.8188876077908,0,1,0.567803005222231,0,"Colombia","soltero/a",0,"libre inversion",0,"otro",7,5015162.27282521,0
767,56032852.6953701,1,23.3880425155326,0,9,0.231726306024939,1,"Colombia","union libre",0,"tarjeta credito",0,"ron con pasas",4,2629043.45810538,0
671,63691778.8958643,0,38.6116190724978,0,5,0.580289010470733,1,"Colombia","union libre",0,"otro",0,"No le gusta el helado",2,3163029.84211049,0
604,14139229.1873926,1,26.7013733174208,0,11,0.433620130224153,1,"Colombia","union libre",1,"tarjeta credito",0,"chocolate",5,2275421.89470724,1
324,80271223.7146217,0,45.1402593130028,1,6,0.548634344525635,1,"Colombia","soltero/a",0,"libre inversion",0,"ron con pasas",11,5272630.40209295,0
529,15393923.7397397,0,38.7481568570778,0,2,0.496703690942377,0,"Colombia","soltero/a",0,"libre inversion",0,"fresa",1,4081135.76720043,0
504,11758302.4328342,1,31.352670744336,0,1,0.0627812366466969,0,"Colombia","soltero/a",0,"libre inversion",0,"chocolate",5,3096754.79758894,0
1081,88000315.9836866,1,31.7898537381377,0,6,0.0604698702692986,0,"Colombia","casado/a",0,"tarjeta credito",0,"No le gusta el helado",6,2351268.94604269,0
1090,56775524.6496527,1,42.5539504909968,0,2,0.0498756608460098,0,"Colombia","union libre",0,"otro",0,"chocolate",4,3388689.25547734,0
348,2610669.21399906,1,25.9474480552722,0,9,0.253517925180495,1,"Colombia","casado/a",1,"libre inversion",0,"fresa",3,1837493.89989895,1
783,74778525.2823494,1,28.3931948225701,1,3,0.295313602359965,1,"Colombia","soltero/a",0,"credito vehiculo",0,"No le gusta el helado",2,2837199.62326016,0
879,89899983.0466462,0,38.4668323898832,0,1,0.348057478945702,1,"Colombia","soltero/a",0,"tarjeta credito",0,"fresa",12,4620967.82838882,0
772,78247310.4958422,0,41.3773092245927,0,3,0.33874659310095,1,"Colombia","casado/a",1,"otro",0,"chocolate",6,4838925.34055798,0
632,36264776.7711896,0,20.4224730331155,0,8,0.380654183076695,1,"Colombia","union libre",0,"libre inversion",0,"No le gusta el helado",10,3003647.81311923,0
679,84319142.8210354,1,36.6341648383772,0,6,0.267852739105001,0,"Colombia","union libre",0,"credito vehiculo",0,"fresa",8,3498356.58016881,0
194,29837265.0346952,0,25.1252674777566,1,8,0.530090015055612,0,"Colombia","soltero/a",0,"credito vehiculo",1,"chocolate",11,3893524.42670135,0
1256,87545077.7355116,1,29.5444563520036,1,3,0.279726443253458,1,"Colombia","soltero/a",0,"otro",0,"fresa",5,3815251.54928139,0
273,51027522.2366676,1,46.1557330926914,0,3,0.0302522620651871,0,"Colombia","union libre",0,"credito vehiculo",0,"No le gusta el helado",3,1849496.3500832,0
774,52518217.2685163,0,43.513090802468,0,6,0.170001155789942,1,"Colombia","casado/a",0,"tarjeta credito",0,"otro",2,4093585.18784974,0
1140,74379910.5049577,1,33.3550133597776,0,9,0.526025510765612,0,"Colombia","casado/a",1,"credito vehiculo",0,"ron con pasas",5,2254530.9005191,0
880,18581402.9466128,0,27.0679970312104,0,8,0.571381839271635,1,"Colombia","union libre",0,"tarjeta credito",0,"otro",4,4528555.68661631,1
676,56051976.4808239,1,37.6378002829854,0,12,0.0589930118992925,0,"Colombia","casado/a",0,"libre inversion",0,"No le gusta el helado",7,2632651.61323309,0
834,20908707.1910268,1,48.4582345654857,0,2,0.16924228775315,1,"Colombia","casado/a",0,"libre inversion",0,"No le gusta el helado",7,2873428.65029594,0
1103,3147434.35475975,0,42.7022679864507,0,3,0.589045412605628,1,"Colombia","soltero/a",0,"libre inversion",1,"fresa",1,4122515.1834294,1
376,68304606.614029,0,38.4097140631302,0,7,0.371171527029946,1,"Colombia","union libre",0,"otro",1,"otro",3,4440689.61193635,0
1315,57759783.768584,1,35.6434282529948,1,9,0.02383653963916,0,"Colombia","casado/a",1,"tarjeta credito",0,"ron con pasas",12,4453371.34751268,0
734,6056120.15265506,1,44.0056579290414,1,4,0.209000377636403,1,"Colombia","union libre",0,"tarjeta credito",0,"ron con pasas",7,4762023.51142331,1
1268,60935385.160055,0,42.7939733171446,1,1,0.30689955172129,0,"Colombia","union libre",1,"credito vehiculo",0,"chocolate",11,5936185.00972607,0
1234,62516639.0719358,1,41.8788211540227,0,12,0.126082148496062,1,"Colombia","casado/a",0,"libre inversion",0,"fresa",7,2344543.77267808,0
1059,67299900.31044,1,28.9512106312415,1,4,0.224305720534176,1,"Colombia","casado/a",0,"libre inversion",0,"No le gusta el helado",1,3836844.02815803,0
972,11953912.6723772,0,18,0,2,0.154538367921486,1,"Colombia","soltero/a",0,"tarjeta credito",0,"fresa",11,2333542.09442959,0
938,14369406.1959162,0,30.1801002840776,1,10,0.531181099405512,1,"Colombia","casado/a",0,"tarjeta credito",0,"chocolate",1,5528620.98426232,1
266,16709068.714804,1,46.0431900767448,1,12,0.020345921209082,1,"Colombia","union libre",0,"credito vehiculo",0,"chocolate",3,4898176.93111399,1
676,1690269.5782017,1,33.382521871284,1,10,0.231904625426978,0,"Colombia","soltero/a",0,"otro",0,"chocolate",10,4945161.67438476,1
801,57370568.1066262,1,29.5765891636284,0,5,0.276143455691636,0,"Colombia","union libre",1,"otro",0,"fresa",5,1181851.19547098,0
1283,34112103.8611745,0,18,0,11,0.151029468420893,1,"Colombia","union libre",0,"credito vehiculo",0,"otro",11,3014953.36739635,0
1013,25644856.3680053,1,29.8628349786998,0,9,0.330888477293774,1,"Colombia","casado/a",0,"credito vehiculo",0,"chocolate",10,2880310.5310499,0
1028,16270507.4167578,1,28.1306239428511,0,5,0.388138848356903,1,"Colombia","casado/a",0,"credito vehiculo",0,"ron con pasas",7,1821265.74243381,0
730,19050662.6957562,0,29.8423769828477,0,1,0.396660397108644,0,"Colombia","casado/a",0,"tarjeta credito",0,"otro",2,4715909.59666822,0
321,20668695.5628684,1,35.7387249742957,0,2,0.529343571094796,1,"Colombia","soltero/a",0,"credito vehiculo",0,"fresa",4,2488013.65303648,0
1096,23480747.0591739,1,33.0084752501239,0,5,0.543094605719671,1,"Colombia","union libre",0,"credito vehiculo",0,"otro",2,2765578.43566727,0
693,16055704.1235035,0,45.7314786132675,0,12,0.210973575431854,0,"Colombia","soltero/a",1,"tarjeta credito",0,"ron con pasas",2,4427832.59821316,0
685,83021399.6752398,0,21.7077162208321,0,6,0.0293342750519514,0,"Colombia","casado/a",0,"credito vehiculo",0,"ron con pasas",3,2724333.01562426,0
212,31667429.1497329,0,22.3054920563404,0,10,0.0991720320191234,0,"Colombia","union libre",0,"libre inversion",0,"No le gusta el helado",11,3250204.16261119,0
351,8483230.53759523,0,25.6743540134095,1,9,0.173561937175691,0,"Colombia","union libre",0,"credito vehiculo",0,"ron con pasas",9,5115390.17621315,0
674,34563566.4395755,1,34.7525926429859,0,7,0.168019371293485,0,"Colombia","union libre",0,"tarjeta credito",0,"otro",7,3027106.25042529,0
1078,49311907.5927185,0,53.4763218162965,0,6,0.0303141853306442,1,"Colombia","casado/a",0,"tarjeta credito",1,"fresa",4,4131243.36390285,0
186,71022673.5114819,1,46.6431899142542,0,4,0.392265173653141,0,"Colombia","union libre",0,"otro",0,"No le gusta el helado",8,3349715.68017682,0
886,29439935.3193585,0,31.7837643773479,1,2,0.368209652602673,1,"Colombia","soltero/a",0,"tarjeta credito",0,"chocolate",5,4618277.3751521,0
1240,75569231.9828784,0,28.380668551223,0,7,0.392810311261564,1,"Venzuela","casado/a",0,"tarjeta credito",0,"ron con pasas",12,4327461.68745666,0
1007,89863720.2322483,1,45.7447252979986,0,4,0.593424057634547,1,"Colombia","union libre",0,"credito vehiculo",0,"chocolate",10,2685338.34862475,0
487,19917770.6245333,0,37.618111494855,1,4,0.202815989032388,0,"Colombia","union libre",0,"credito vehiculo",0,"No le gusta el helado",8,6112202.68490286,0
1176,39863117.3792062,1,31.4427356390511,0,1,0.485052233235911,1,"Colombia","union libre",0,"credito vehiculo",0,"No le gusta el helado",12,2369951.28655937,0
570,34644842.6677845,1,34.6800350986012,1,1,0.335347165865824,0,"Colombia","union libre",1,"otro",0,"No le gusta el helado",12,3778389.02799952,0
857,86932884.7317724,0,45.0920378141884,0,5,0.213389120204374,1,"Colombia","soltero/a",0,"credito vehiculo",0,"fresa",2,4221647.22897017,0
686,58023480.348615,0,34.1019096023183,1,8,0.303654069453478,0,"Colombia","union libre",0,"credito vehiculo",0,"otro",2,5992352.28366923,0
240,72726658.2452925,0,36.7207540445432,0,5,0.541768340114504,0,"Colombia","soltero/a",0,"otro",0,"otro",3,5071171.36444422,0
1034,82788441.0244413,1,41.6334720313585,0,7,0.545420285174623,1,"Colombia","soltero/a",0,"libre inversion",0,"fresa",1,2215804.19415986,0
821,6123260.11739206,0,30.3917897739718,0,4,0.263000575918704,0,"Colombia","union libre",0,"credito vehiculo",0,"ron con pasas",10,3520276.38491195,0
1059,43457978.4345813,0,18,0,10,0.574858340062201,0,"Colombia","soltero/a",0,"libre inversion",1,"fresa",3,2107134.550103,0
239,62992256.4397333,1,34.8157880537133,1,6,0.374862610409036,0,"Colombia","union libre",0,"tarjeta credito",0,"chocolate",1,4268544.49215909,0
1017,4880231.48886859,0,45.3894021504926,0,11,0.259742219047621,1,"Colombia","union libre",0,"otro",0,"otro",4,3734071.51280513,1
528,68335719.6374098,0,33.523706128981,0,8,0.283026910666376,0,"Colombia","soltero/a",0,"credito vehiculo",0,"No le gusta el helado",8,5154146.7523737,0
